1,1,734.49,267.19,68.90999999999997,39.51999999999998,1,1,1.0
1,2,119.3,332.76,138.87,60.81,1,1,1.0
1,3,208.51,248.64,93.24000000000001,41.55000000000001,1,1,1.0
2,1,720.9,268.14,70.35000000000002,41.420000000000016,1,1,1.0
2,2,95.23,336.04,141.46999999999997,62.329999999999984,1,1,1.0
2,3,208.51,248.64,93.24000000000001,41.75,1,1,1.0
3,1,707.3,269.1,71.80000000000007,43.299999999999955,1,1,1.0
3,2,71.16,339.33,145.94,63.85000000000002,1,1,1.0
3,3,208.51,248.64,93.24000000000001,41.94999999999999,1,1,1.0
4,1,691.45,271.6,76.44999999999993,43.64999999999998,1,1,1.0
4,2,47.09,342.61,147.51,65.38,1,1,1.0
4,3,208.51,248.64,93.24000000000001,42.150000000000034,1,1,1.0
5,1,678.6,272.1,76.10000000000002,42.0,1,1,1.0
5,2,23.02,345.9,149.07999999999998,66.90000000000003,1,1,1.0
5,3,208.51,248.64,93.24000000000001,42.360000000000014,1,1,1.0
6,1,662.57,274.25,80.52999999999997,42.93000000000001,1,1,1.0
6,2,0.0,349.96,147.98,67.91000000000003,1,1,1.0
6,3,208.51,248.64,93.24000000000001,42.56,1,1,1.0
7,1,647.94,276.4,82.00999999999999,43.860000000000014,1,1,1.0
7,2,0.0,354.02,123.86,68.91000000000003,1,1,1.0
7,3,208.51,248.64,93.24000000000001,42.75999999999999,1,1,1.0
8,1,633.3,278.56,83.5,44.79000000000002,1,1,1.0
8,2,0.0,358.08,99.74,69.92000000000002,1,1,1.0
8,3,208.51,248.64,93.24000000000001,42.960000000000036,1,1,1.0
9,1,619.05,280.71,84.65000000000009,45.72000000000003,1,1,1.0
9,2,0.0,362.14,75.62,62.81999999999999,1,1,1.0
9,3,208.51,248.64,93.24000000000001,43.160000000000025,1,1,1.0
10,1,604.8,282.86,85.80000000000007,46.64999999999998,1,1,1.0
10,2,0.0,366.2,51.5,61.80000000000001,1,1,1.0
10,3,208.51,248.64,93.24000000000001,43.360000000000014,1,1,1.0
11,1,589.0,285.02,86.37,47.56999999999999,1,1,1.0
11,2,0.0,373.3,27.2,54.69999999999999,1,1,1.0
11,3,208.51,248.64,93.24000000000001,43.56,1,1,1.0
12,1,573.2,287.17,86.92999999999995,48.50999999999999,1,1,1.0
12,3,208.51,248.74,93.24000000000001,43.45999999999998,1,1,1.0
13,1,557.4,289.32,87.5,49.44,1,1,1.0
13,3,208.51,248.83,93.24000000000001,43.369999999999976,1,1,1.0
14,1,540.59,290.91,90.25999999999999,50.92999999999995,1,1,1.0
14,3,208.51,248.93,93.24000000000001,43.26999999999998,1,1,1.0
15,1,523.78,292.5,93.01999999999998,52.420000000000016,1,1,1.0
15,3,208.51,249.03,93.24000000000001,43.16999999999999,1,1,1.0
16,1,506.64,294.57,94.73000000000002,53.44,1,1,1.0
16,3,208.51,249.12,93.24000000000001,43.079999999999984,1,1,1.0
17,1,489.5,296.64,96.44000000000005,54.44999999999999,1,1,1.0
17,3,208.51,249.22,93.24000000000001,42.97999999999999,1,1,1.0
18,1,472.36,298.71,98.14999999999998,55.460000000000036,1,1,1.0
18,3,208.51,249.31,93.24000000000001,42.889999999999986,1,1,1.0
19,1,455.22,300.79,99.87,56.45999999999998,1,1,1.0
19,3,208.51,249.41,93.24000000000001,42.78999999999999,1,1,1.0
20,1,438.08,302.86,101.57999999999998,57.47999999999996,1,1,1.0
20,3,208.51,249.51,93.24000000000001,42.69,1,1,1.0
21,1,420.94,304.93,103.29000000000002,58.49000000000001,1,1,1.0
21,3,208.51,249.6,93.24000000000001,42.599999999999994,1,1,1.0
22,1,403.8,307.0,105.0,59.5,1,1,1.0
22,3,208.51,249.7,93.24000000000001,42.5,1,1,1.0
23,1,385.4,310.37,105.90000000000003,60.96999999999997,1,1,1.0
23,3,208.51,249.7,93.24000000000001,42.53000000000003,1,1,1.0
24,1,365.5,312.6,109.89999999999998,63.579999999999984,1,1,1.0
24,3,208.51,249.7,93.24000000000001,42.56999999999999,1,1,1.0
25,1,347.1,316.05,111.59999999999997,64.96999999999997,1,1,1.0
25,3,208.51,249.7,93.24000000000001,42.60000000000002,1,1,1.0
26,1,325.5,318.9,114.5,66.97000000000003,1,1,1.0
26,3,208.51,249.7,93.24000000000001,42.629999999999995,1,1,1.0
27,1,306.6,322.41,113.47999999999996,68.29999999999995,1,1,1.0
27,3,208.51,249.7,93.24000000000001,42.670000000000016,1,1,1.0
28,1,286.1,325.92,118.59999999999997,66.77999999999997,1,1,1.0
28,3,208.51,249.7,93.24000000000001,42.69999999999999,1,1,1.0
29,1,264.65,329.43,121.05000000000001,67.01999999999998,1,1,1.0
29,3,208.51,249.7,93.24000000000001,42.73000000000002,1,1,1.0
30,1,243.2,332.94,123.5,67.25999999999999,1,1,1.0
30,3,208.51,249.7,93.24000000000001,42.77000000000004,1,1,1.0
31,1,218.13,336.4,130.57,69.36000000000001,1,1,1.0
31,3,208.51,249.7,93.24000000000001,42.80000000000001,1,1,1.0
32,1,193.05,339.4,135.45,71.92000000000002,1,1,1.0
32,3,208.51,249.7,93.24000000000001,42.829999999999984,1,1,1.0
33,1,170.2,343.02,136.78000000000003,73.86000000000001,1,1,1.0
33,3,208.51,249.7,93.24000000000001,42.870000000000005,1,1,1.0
34,1,148.0,346.64,137.45999999999998,75.81,1,1,1.0
34,3,208.51,249.7,93.24000000000001,42.900000000000034,1,1,1.0
35,1,124.6,350.26,139.34,77.75,1,1,1.0
35,3,208.51,249.7,93.24000000000001,42.93000000000001,1,1,1.0
36,1,98.4,353.88,144.01999999999998,79.69,1,1,1.0
36,3,208.51,249.7,93.24000000000001,42.97000000000003,1,1,1.0
37,1,71.1,357.5,151.5,81.63,1,1,1.0
37,3,208.51,249.7,93.24000000000001,43.0,1,1,1.0
38,1,45.12,365.1,150.38,78.87,1,1,1.0
38,3,208.51,249.7,93.24000000000001,43.03000000000003,1,1,1.0
39,1,15.8,370.35,160.79999999999998,78.45999999999998,1,1,1.0
39,3,208.51,249.7,93.24000000000001,43.06999999999999,1,1,1.0
40,1,0.0,375.6,154.4,78.06,1,1,1.0
40,3,208.51,249.7,93.24000000000001,43.10000000000002,1,1,1.0
41,1,0.0,380.7,126.7,81.40000000000003,1,1,1.0
41,3,208.51,249.7,93.24000000000001,43.129999999999995,1,1,1.0
42,1,0.0,386.9,100.1,82.60000000000002,1,1,1.0
42,3,208.51,249.7,93.24000000000001,43.170000000000016,1,1,1.0
43,1,0.0,386.9,74.6,76.40000000000003,1,1,1.0
43,3,208.51,249.7,93.24000000000001,43.19999999999999,1,1,1.0
